"total_incidentslog1p","percentlowgradeslog1p","percentacadnotimptlog1p","school_size","urban","crime_live_recode","crime_area_recode","school_type","visitor_badge","control_building","control_ground","require_check","random_check","lock_inside","close_lunch","random_sweep","drug_testing","wear_uniform","dress_code","school_lockers","book_bags","panic_button","emergency_notif","anonymous_report","student_id","staff_id","security_camera","radio","prohibit_phone","open_house","parent_teacher_conf","disciplinary_process","parent_training_assist","parenthelp_drug","socialshelp_drug","juvhelp_drug","lawhelp_drug","mhhelp_drug","civichelp_drug","privatehelp_drug","relighelp_drug","prevention_curriculum","sel","behav_mod","mentoring","peer_mediation","student_court","restorative_circles","promote_community"
2.89037175789616,2.39789527279837,3.25809653802148,3,1,1,1,"Elementary",1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,3,4,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1
3.66356164612965,1.79175946922805,2.39789527279837,3,1,1,1,"Middle_Combined",1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,4,3,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1
3.71357206670431,3.3322045101752,4.51085950651685,1,0,1,1,"High",1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0
4.55387689160054,1.79175946922805,3.71357206670431,4,1,3,2,"High",1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,5,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1.09861228866811,0,0.693147180559945,2,1,1,1,"Middle_Combined",1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,4,5,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1
2.56494935746154,3.04452243772342,2.39789527279837,3,1,1,1,"Middle_Combined",1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,3,3,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1
3.04452243772342,1.79175946922805,2.39789527279837,3,1,1,1,"Elementary",1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,4,4,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1
4.54329478227,3.04452243772342,3.04452243772342,4,1,2,2,"High",1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,2,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1
1.79175946922805,2.39789527279837,3.04452243772342,2,0,1,1,"Elementary",1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4,4,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1
1.79175946922805,3.25809653802148,3.04452243772342,2,0,1,1,"High",1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1
3.55534806148941,2.39789527279837,4.02535169073515,3,1,2,1,"Middle_Combined",1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,3,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
4.02535169073515,2.39789527279837,3.93182563272433,4,1,1,1,"High",1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,2,5,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1
0.693147180559945,0,0,3,1,1,1,"Elementary",1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,4,4,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
3.25809653802148,3.25809653802148,3.58351893845611,4,1,2,2,"High",1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1
3.29583686600433,3.04452243772342,3.93182563272433,2,1,2,2,"Elementary",1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,4,4,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
3.09104245335832,2.77258872223978,4.11087386417331,3,1,1,1,"Middle_Combined",1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,2,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1
3.25809653802148,4.35670882668959,4.33073334028633,3,1,2,2,"Middle_Combined",1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,3,3,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1
2.39789527279837,3.43398720448515,3.04452243772342,2,1,2,1,"Elementary",1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,4,4,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
0.693147180559945,1.38629436111989,3.04452243772342,3,1,1,1,"Elementary",1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,4,3,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
2.07944154167984,3.25809653802148,0,3,0,2,1,"Elementary",1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,3,4,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1
4.11087386417331,1.79175946922805,1.79175946922805,4,1,1,1,"High",1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,3,5,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1
3.8286413964891,3.43398720448515,3.93182563272433,4,1,1,1,"High",1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,2,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
4.48863636973214,4.11087386417331,0,3,1,2,2,"Elementary",1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,4,4,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1
5.15329159449778,4.30406509320417,4.33073334028633,4,1,2,2,"High",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
4.74493212836325,3.71357206670431,4.51085950651685,3,1,2,2,"Middle_Combined",1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1
3.09104245335832,0,0,4,1,2,2,"High",1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,4,4,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
4.07753744390572,3.25809653802148,3.71357206670431,3,1,2,2,"Middle_Combined",1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,3,2,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1
2.63905732961526,3.8286413964891,4.51085950651685,3,1,3,2,"Elementary",1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,2,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0
4.88280192258637,4.14313472639153,3.71357206670431,4,1,2,1,"High",1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,3,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0
3.13549421592915,3.25809653802148,3.25809653802148,3,1,1,1,"High",1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,3,3,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0
3.36729582998647,3.43398720448515,3.43398720448515,3,1,1,1,"Middle_Combined",1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,4,4,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1
3.8286413964891,3.04452243772342,2.39789527279837,3,1,1,1,"High",1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,2,2,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1
1.79175946922805,1.09861228866811,3.93182563272433,2,0,2,1,"Middle_Combined",0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,4,3,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1
1.38629436111989,3.04452243772342,2.77258872223978,1,1,1,1,"Middle_Combined",1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,3,4,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
2.94443897916644,2.39789527279837,3.93182563272433,1,1,1,1,"Middle_Combined",1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,4,4,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1
1.79175946922805,1.94591014905531,2.77258872223978,4,1,2,2,"High",1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,2,2,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1
2.94443897916644,1.94591014905531,3.04452243772342,3,1,1,1,"Middle_Combined",1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,4,4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
3.29583686600433,1.79175946922805,2.39789527279837,3,0,1,1,"Middle_Combined",1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1
1.6094379124341,2.39789527279837,3.04452243772342,3,1,1,1,"Middle_Combined",1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,4,4,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1
3.40119738166216,2.39789527279837,3.93182563272433,3,0,1,1,"Middle_Combined",1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,3,2,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1
4.14313472639153,2.39789527279837,3.58351893845611,4,1,1,1,"High",1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,3,3,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1
1.38629436111989,1.79175946922805,3.71357206670431,3,1,2,1,"Middle_Combined",1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,3,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1
3.85014760171006,2.19722457733622,2.94443897916644,3,1,1,1,"High",1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
2.63905732961526,2.19722457733622,3.93182563272433,2,1,2,1,"Elementary",1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,3,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
2.07944154167984,4.51085950651685,4.51085950651685,1,0,1,1,"Elementary",1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,3,4,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1
1.09861228866811,2.56494935746154,3.25809653802148,3,1,2,1,"Elementary",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,4,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
3.73766961828337,1.38629436111989,3.25809653802148,2,1,1,1,"Middle_Combined",1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,4,4,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1
3.09104245335832,2.77258872223978,4.11087386417331,3,1,1,2,"High",1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,3,2,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1
0,2.39789527279837,3.93182563272433,2,0,1,1,"Elementary",1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,4,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
3.13549421592915,2.77258872223978,3.25809653802148,4,1,2,1,"High",1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
2.56494935746154,2.56494935746154,4.11087386417331,2,0,2,1,"Middle_Combined",1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3,3,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1
5.16478597392351,3.43398720448515,4.11087386417331,3,1,3,2,"Middle_Combined",1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,3,2,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0
1.79175946922805,1.79175946922805,3.04452243772342,2,1,1,1,"Elementary",1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,4,4,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0
2.63905732961526,1.6094379124341,2.39789527279837,4,1,3,2,"High",1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,2,2,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1
3.25809653802148,3.71357206670431,4.26267987704132,3,1,3,3,"Elementary",1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,3,3,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1
2.07944154167984,2.77258872223978,4.18965474202643,1,0,2,2,"High",1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,4,4,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1.94591014905531,2.39789527279837,3.43398720448515,1,0,1,1,"Middle_Combined",1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,4,4,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0
3.3322045101752,2.77258872223978,3.58351893845611,3,1,2,2,"Middle_Combined",1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,3,2,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
2.56494935746154,1.79175946922805,3.25809653802148,3,0,1,2,"High",1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,4,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2.484906649788,3.43398720448515,3.71357206670431,2,1,1,1,"Middle_Combined",1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
2.99573227355399,1.79175946922805,3.93182563272433,2,1,1,1,"Middle_Combined",1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,4,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1
3.95124371858143,2.39789527279837,3.25809653802148,3,1,2,2,"Middle_Combined",1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,3,2,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1
0,2.77258872223978,3.04452243772342,3,0,1,1,"Elementary",1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,4,4,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
3.13549421592915,3.25809653802148,3.93182563272433,3,1,1,1,"High",1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1
3.25809653802148,1.79175946922805,2.77258872223978,3,1,1,2,"Middle_Combined",1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,3,2,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
4.45434729625351,3.58351893845611,3.93182563272433,3,1,1,1,"Middle_Combined",1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,3,3,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1
1.94591014905531,1.6094379124341,3.25809653802148,3,1,2,1,"Middle_Combined",1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,3,2,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1
3.61091791264422,1.79175946922805,3.93182563272433,4,1,2,2,"High",1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,3,2,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1
2.63905732961526,3.93182563272433,3.58351893845611,3,0,3,3,"Middle_Combined",1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,2,4,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1.6094379124341,3.04452243772342,4.11087386417331,2,0,1,1,"Middle_Combined",1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,3,3,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0
3.66356164612965,3.04452243772342,3.52636052461616,3,1,1,1,"High",1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,2,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1
2.77258872223978,2.39789527279837,3.93182563272433,3,1,2,2,"Elementary",1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,3,3,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1
0,0,2.39789527279837,2,1,2,2,"Elementary",1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
4.67282883446191,2.39789527279837,1.79175946922805,4,1,1,1,"High",1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,5,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1
0,4.11087386417331,4.26267987704132,3,0,1,1,"High",1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,3,3,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1
2.99573227355399,1.79175946922805,0,3,1,1,1,"Middle_Combined",1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,2,3,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0
4.61512051684126,2.39789527279837,3.04452243772342,4,1,1,1,"High",1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,3,5,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1
4.27666611901606,2.39789527279837,3.43398720448515,4,1,1,1,"Middle_Combined",1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,3,2,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1
3.8286413964891,2.19722457733622,3.04452243772342,4,1,1,1,"High",1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,2,2,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
0.693147180559945,2.77258872223978,2.39789527279837,3,1,1,1,"Elementary",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,4,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1
3.36729582998647,2.19722457733622,1.79175946922805,4,1,1,1,"Middle_Combined",1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,4,4,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1
3.8286413964891,2.77258872223978,3.71357206670431,3,1,1,1,"Middle_Combined",1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,4,4,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1
3.04452243772342,2.56494935746154,2.77258872223978,3,1,1,1,"Middle_Combined",1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,4,4,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1
4.07753744390572,2.39789527279837,3.93182563272433,4,0,1,1,"High",1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2.56494935746154,2.39789527279837,2.39789527279837,2,1,1,1,"High",1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2.77258872223978,3.04452243772342,3.25809653802148,3,1,2,2,"Elementary",1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,2,4,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
5.67332326717149,4.11087386417331,2.77258872223978,4,1,2,1,"High",1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2,5,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
4.4188406077966,4.33073334028633,4.21950770517611,3,1,2,2,"Middle_Combined",1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,2,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1
3.43398720448515,2.19722457733622,3.25809653802148,2,0,1,1,"High",1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,4,4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
2.19722457733622,2.39789527279837,2.77258872223978,2,0,1,1,"Elementary",1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,4,4,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1
2.89037175789616,3.25809653802148,2.77258872223978,4,1,3,1,"High",1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,5,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1
0,0,1.79175946922805,3,1,2,1,"Elementary",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,4,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1
2.83321334405622,2.77258872223978,2.39789527279837,4,1,1,1,"High",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,3,4,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1
0.693147180559945,4.11087386417331,4.18965474202643,3,1,2,2,"Elementary",1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,4,4,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1
1.79175946922805,1.6094379124341,2.39789527279837,1,1,2,2,"Middle_Combined",1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,2,4,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1
2.89037175789616,3.93182563272433,3.43398720448515,4,1,1,1,"High",1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1
1.6094379124341,1.79175946922805,3.25809653802148,3,1,2,1,"Elementary",1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,4,4,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1
3.3322045101752,2.39789527279837,0.693147180559945,4,1,2,1,"Middle_Combined",1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,4,5,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1
5.27299955856375,2.94443897916644,3.89182029811063,4,1,2,1,"High",1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1
5.08140436498446,3.93182563272433,0,3,1,3,3,"Middle_Combined",1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,2,2,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
1.94591014905531,3.13549421592915,3.93182563272433,3,1,2,2,"Elementary",1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,4,4,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1
2.484906649788,4.39444915467244,4.39444915467244,4,1,3,3,"Middle_Combined",1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1
2.63905732961526,2.39789527279837,1.79175946922805,2,1,2,2,"Elementary",1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
3.3322045101752,2.39789527279837,2.39789527279837,4,1,1,1,"High",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,2,5,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1
1.6094379124341,3.04452243772342,3.43398720448515,1,0,2,2,"Middle_Combined",1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,4,4,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1
5.01727983681492,4.39444915467244,3.25809653802148,3,1,3,3,"Middle_Combined",1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,3,3,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1
3.3322045101752,2.39789527279837,2.77258872223978,3,1,1,1,"Middle_Combined",1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,3,3,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1
2.30258509299405,2.39789527279837,3.04452243772342,4,1,1,1,"Middle_Combined",1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,3,3,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1
2.19722457733622,1.79175946922805,3.25809653802148,3,1,2,1,"Elementary",1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,4,4,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
1.09861228866811,3.25809653802148,0,1,0,1,1,"Elementary",0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,4,4,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1
3.89182029811063,2.77258872223978,3.25809653802148,4,1,2,1,"High",1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,3,3,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1
3.78418963391826,2.39789527279837,3.04452243772342,4,1,1,1,"Middle_Combined",1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,2,5,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0
0,3.04452243772342,3.93182563272433,1,1,2,1,"High",1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,2,3,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
2.30258509299405,1.09861228866811,3.25809653802148,2,1,2,2,"Elementary",1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,4,4,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1
